,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
6310,Ben _ Bouzid: The year 2022 will witness the completion of the sixth general census of the population in Algeria      ,"#بن_بوزيد : سنة 2022 ستشهد استكمال التعداد العام السادس للسكان في #الجزائر 🇩🇿 
🔗https://t.co/rAurqo0Yhg https://t.co/XyYG0DsMXL",2022-07-27 11:52:40+00:00,APS_Algerie,18,2,,"['بن_بوزيد', 'الجزائر']",Neutral
6311,EMA    : a special program for the month of August   ,"#EMA 🚇🚊 🚡 : un programme spécial pour le mois d'août 
🔗https://t.co/SKIAG4UuhD https://t.co/XlNWXE0BQn",2022-07-27 11:48:06+00:00,APS_Algerie,15,2,,['EMA'],Neutral
6312,Telecommunications_and_Wireless: Accelerating the process of providing internet connectivity in Africa    ,"#الاتصالات_السلكية_و_اللاسلكية : تسريع عملية توفير الربط بـ #الأنترنت في #افريقيا 
🔗https://t.co/zBSloGqBS3 https://t.co/gdgT0zn8LI",2022-07-27 11:13:52+00:00,APS_Algerie,16,1,,"['الاتصالات_السلكية_و_اللاسلكية', 'الأنترنت', 'افريقيا']",Neutral
6313,Arrival of President_Tebboune at Palais_du_Peuple to honor the winners   of BAC   ,"Arrivée du #Président_Tebboune au #Palais_du_Peuple pour honorer les lauréats 🎓 du #BAC 
🔗https://t.co/KRamadP1Q8 https://t.co/n15jl4P005",2022-07-27 10:52:15+00:00,APS_Algerie,41,2,,"['Président_Tebboune', 'Palais_du_Peuple', 'BAC']",Neutral
6314,President _ Tebboune arrives at the People's _ Palace to supervise honoring the top achievers   in the Baccalaureate _ degree    ,"#الرئيس_تبون يصل إلى #قصر_الشعب للإشراف على تكريم المتفوقين الأوائل 🎓 في #شهادة_البكالوريا 
🔗https://t.co/7UDwubf7Kl https://t.co/POuvVkEkpl",2022-07-27 10:49:24+00:00,APS_Algerie,13,1,,"['الرئيس_تبون', 'قصر_الشعب', 'شهادة_البكالوريا']",Neutral
6315,The Ambassador of Mexico   in Algeria   expresses his admiration for the advancement made in the industry at Bordj_Bou_Arreridj   ,"L’ambassadeur du #Mexique 🇲🇽 en #Algérie 🇩🇿 exprime son admiration de l’avancement réalisé dans l’industrie à #Bordj_Bou_Arreridj 
🔗https://t.co/u34300yI5N https://t.co/lwLu09LuN6",2022-07-27 10:20:00+00:00,APS_Algerie,44,2,,"['Mexique', 'Algérie', 'Bordj_Bou_Arreridj']",Positive
6316,Tunisia: the new Constitution adopted with 94.6% of the vote     ,"#Tunisie : la nouvelle Constitution adoptée à 94,6% des suffrages 🇹🇳 
🔗https://t.co/TIgnFogpYc https://t.co/QkXCekOUVA",2022-07-27 10:10:00+00:00,APS_Algerie,12,1,,['Tunisie'],Neutral
6317,ONU  : a strong tribute to the efforts of Algeria   for Palestinian_reconciliation     ,"#ONU 🇺🇳: un hommage appuyé aux efforts de l’#Algérie 🇩🇿 pour la #réconciliation_palestinienne 🇵🇸 
🔗https://t.co/XwK9Aawl3g https://t.co/2zgXdKxBew",2022-07-27 09:57:02+00:00,APS_Algerie,24,8,,"['ONU', 'Algérie', 'réconciliation_palestinienne']",Positive
6318,Tunisia: 94.6 percent of voters voted in favor of the new constitution      ,"#تونس : 6ر94 بالمائة من الناخبين صوتوا لصالح الدستور الجديد 🇹🇳
🔗https://t.co/n2tf7p9S7R https://t.co/kB8xCjCnnq",2022-07-27 09:37:25+00:00,APS_Algerie,18,1,,['تونس'],Positive
6319,The Ambassador of Mexico   in Algeria   expresses his admiration for the progress made in the field of industry in Borj_Bou Arreridj    ,"سفير #المكسيك 🇲🇽 بـ #الجزائر 🇩🇿 يبدي إعجابه بالتقدم المحرز في مجال #الصناعة بــ #برج_بوعريريج 
🔗https://t.co/5QkyWnqwiS https://t.co/RUvjwcv0bj",2022-07-27 08:57:00+00:00,APS_Algerie,74,7,,"['المكسيك', 'الجزائر', 'الصناعة', 'برج_بوعريريج']",Positive
6320,Members of the UNSC   highly praise the efforts of Algeria   for Palestinian_reconciliation      ,"أعضاء #مجلس_الأمن_الدولي 🇺🇳 يشيدون عاليا بجهود #الجزائر 🇩🇿 من أجل #المصالحة_الفلسطينية 🇵🇸 
🔗https://t.co/EyR7nhsGwq https://t.co/oUmexvXWQX",2022-07-27 08:34:50+00:00,APS_Algerie,14,4,,"['مجلس_الأمن_الدولي', 'الجزائر', 'المصالحة_الفلسطينية']",Positive
6321,Iron mines in Tebessa: signing of a memorandum of understanding between the Manal complex   and the Turkish company Zummart      ,"#مناجم_الحديد بـ #تبسة : التوقيع على مذكرة تفاهم بين مجمع #منال 🇩🇿 و الشركة التركية #زمرت 🇹🇷 
🔗https://t.co/YCHo5NLmIT https://t.co/i5KxzC1a2U",2022-07-27 08:31:36+00:00,APS_Algerie,17,2,,"['مناجم_الحديد', 'تبسة', 'منال', 'زمرت']",Neutral
6322,"Africom explores places other than Morocco to organize ""Africanlion"" maneuvers    ","#Africom explore d’autres lieux que le #Maroc pour organiser les manœuvres "" #Africanlion ""

🔗https://t.co/2f3NZoZolj https://t.co/9NzSELz9tO",2022-07-26 21:48:17+00:00,APS_Algerie,56,16,,"['Africom', 'Maroc', 'Africanlion']",Neutral
6323,"AFRICOM is exploring places other than Morocco to organize its military exercises ""African_Assad""     ","#أفريكوم تستكشف أماكن أخرى غير #المغرب لتنظيم تدريباتها العسكرية "" #الأسد_الافريقي ""

🔗https://t.co/H49pi8xdER https://t.co/w3uBRHGVbg",2022-07-26 21:41:21+00:00,APS_Algerie,81,15,,"['أفريكوم', 'المغرب', 'الأسد_الافريقي']",Neutral
6324,Morocco: popular protest is growing despite the repression of the Makhzen    ,"#Maroc : la contestation populaire prend de l'ampleur malgré la répression du Makhzen

🔗https://t.co/XSWWtWuEW9 https://t.co/SeZNfBxJVe",2022-07-26 18:34:09+00:00,APS_Algerie,56,13,,['Maroc'],Neutral
6325,TDA and ARABSAT sign a cooperation protocol    ,"#TDA et #ARABSAT signent un protocole de coopération

🔗https://t.co/3KD1LRaOCQ https://t.co/FPqvR9m2SN",2022-07-26 18:32:20+00:00,APS_Algerie,26,2,,"['TDA', 'ARABSAT']",Neutral
6326,Signing a cooperation protocol between the Radio and Television Broadcasting Corporation   and the Arabsat Corporation     ,"التوقيع على بروتوكول تعاون بين مؤسسة البث الإذاعي 📻 والتلفزي 📺 ومؤسسة عربسات

🔗https://t.co/Cx4KQSgUho https://t.co/xit5wjoAJ9",2022-07-26 18:28:58+00:00,APS_Algerie,24,1,,,Neutral
6327,"The new   sea line Algiers   - Naples  , a ""breathing place"" for the Algerian community residing in Italy     ","الخط البحري ⛴️ الجديد #الجزائر_العاصمة 🇩🇿 - #نابولي 🇮🇹، ""متنفس"" للجالية الجزائرية المقيمة بـ #إيطاليا

🔗https://t.co/tiBYTmUgFh https://t.co/4AFr3VRBjB",2022-07-26 18:07:16+00:00,APS_Algerie,72,4,,"['الجزائر_العاصمة', 'نابولي', 'إيطاليا']",Neutral
6328,Algeria's active role in supporting liberation movements around the world highlighted    ,"Le rôle actif de l' #Algérie dans le soutien aux mouvements de libération à travers le monde souligné

🔗https://t.co/M8SOm8DWLC https://t.co/aX0MzZ92VX",2022-07-26 17:54:12+00:00,APS_Algerie,34,4,,['Algérie'],Positive
6329,"Moroccan Association for Human Rights: Warnings of the ""dangerous level"" of the Makhzen's submission to the Zionists' schemes    ","الجمعية المغربية لحقوق الإنسان : تحذيرات من ""المستوى الخطير"" لخضوع المخزن لمخططات الصهاينة

🔗https://t.co/kgV3PPtQuv",2022-07-26 17:37:39+00:00,APS_Algerie,25,0,,,Negative
6330,"  The outcome of the spread of Corona in Algeria July 26, 2022 ",▶️ حصيلة إنتشار #كورونا في #الجزائر 26 يوليو 2022 https://t.co/WlRmaaupbA,2022-07-26 17:02:09+00:00,APS_Algerie,9,2,,"['كورونا', 'الجزائر']",Neutral
6331,Popular protests are growing in Morocco despite the Makhzen repression     ,"الاحتجاجات الشعبية تتنامى في #المغرب رغم القمع المخزني

🔗https://t.co/WCSjU9fVda https://t.co/TwZIEfZA4n",2022-07-26 16:05:35+00:00,APS_Algerie,101,13,,['المغرب'],Neutral
6332,  Signing a memorandum of understanding between the Mines Complex Algeria   and the Turkish company   Ozmart - Algeria  ,"▶️ التوقيع على مذكرة تفاهم بين مجمع مناجم #الجزائر 🇩🇿 والشركة التركية 🇹🇷 أوزمرت -الجزائر

https://t.co/7q3tBFaXR7",2022-07-26 16:03:31+00:00,APS_Algerie,26,3,,['الجزائر'],Neutral
6333,Hammadi: The need for rational planning in the preparation of tourism expansion areas     ,"#حمادي : ضرورة التخطيط العقلاني في عمليات تهيئة مناطق التوسع السياحي

🔗https://t.co/2viEPGb3f4 https://t.co/qTXQ58z7Tm",2022-07-26 16:01:31+00:00,APS_Algerie,12,2,,['حمادي'],Neutral
6334,"  Exports of Algeria   rose   to more than 25.9 billion dollars  , of which 3.5 percent is outside fuel ","▶️ ارتفاع ↖️ صادرات #الجزائر 🇩🇿 إلى أزيد من 25,9 مليار دولار 💲 منها 3,5 خارج المحروقات https://t.co/vp2O3UITSA",2022-07-26 15:09:42+00:00,APS_Algerie,74,4,,['الجزائر'],Neutral
6335,"Maritime line   Algiers   - Naples  : a ""relief"" for the Algerian community in Italy    ","Ligne maritime ⛴️ #Alger 🇩🇿 - #Naples 🇮🇹 : un ""soulagement"" pour la communauté algérienne en #Italie

🔗https://t.co/NrQ3VGl8ZN https://t.co/5qApagmRUb",2022-07-26 14:52:01+00:00,APS_Algerie,23,5,,"['Alger', 'Naples', 'Italie']",Neutral
6336,Highlighting the effective role of Algeria   in supporting liberation movements around the world     ,"إبراز دور #الجزائر 🇩🇿 الفعال في دعم حركات التحرر عبر العالم

🔗https://t.co/smJwdj4pX8 https://t.co/RHe0Rxe4Ad",2022-07-26 14:46:16+00:00,APS_Algerie,30,4,,['الجزائر'],Positive
6337,Minister of Health orders to speed up the realization of projects with delays    ,"Le ministre de la #Santé ordonne d'accélérer la réalisation des projets accusant un retard

🔗https://t.co/qoj7Qykv9a https://t.co/wviVnOe88Q",2022-07-26 14:28:05+00:00,APS_Algerie,28,2,,['Santé'],Neutral
6338,  The role of Algeria   in supporting liberation movements around the world is the focus of a symposium at the National Archives headquarters ,▶️ دور #الجزائر 🇩🇿 في دعم الحركات التحررية عبر العالم محور ندوة بمقر الأرشيف الوطني https://t.co/2VCU3wjueS,2022-07-26 13:35:00+00:00,APS_Algerie,60,6,,['الجزائر'],Neutral
6339,Transfer: Resumption of commercial exploitation of the aerial lift   to Blida     ,"#نقل: استئناف الاستغلال التجاري للمصعد الهوائي 🚠 لـ #البليدة

🔗https://t.co/IoT7SCmHj8 https://t.co/swgp5kOkC5",2022-07-26 13:16:56+00:00,APS_Algerie,33,4,,"['نقل', 'البليدة']",Neutral
6340,The Minister of Health orders to speed up the pace of completion of projects that are known to be late     ,"وزير #الصحة يأمر بالتسريع في وتيرة إنجاز المشاريع التي تعرف تأخرا

🔗https://t.co/l7yepvbYSu https://t.co/9tjq3lUvIv",2022-07-26 13:14:29+00:00,APS_Algerie,23,3,,['الصحة'],Neutral
6341,Pharmaceutical industry: meeting local demand and accessing international markets    ,"#Industriepharmaceutique : répondre à la demande locale et accéder aux marchés internationaux

🔗https://t.co/aFMFzE4pxY https://t.co/qaSidtRFf8",2022-07-26 13:13:12+00:00,APS_Algerie,11,2,,['Industriepharmaceutique'],Neutral
6342,"Algiers: The ""Itoza"" Foundation resumes the normal movement of buses       ","#الجزائر_العاصمة : مؤسسة "" #إيتوزا "" تستأنف حركة سير الحافلات 🚌 بصفة عادية

🔗https://t.co/Akee9yjPCr https://t.co/j2cbsaA1VT",2022-07-26 13:08:03+00:00,APS_Algerie,19,1,,"['الجزائر_العاصمة', 'إيتوزا']",Neutral
6343,Algiers: Etusa buses   resume service    ,"#Alger : les bus 🚌 de l' #Etusa reprennent leur service

🔗https://t.co/0OcahSeLV1 https://t.co/Iyk4xL0cZt",2022-07-26 13:04:29+00:00,APS_Algerie,17,1,,"['Alger', 'Etusa']",Neutral
6344,Mediterranean Games_2022: The state will accompany all crowned athletes in their preparations for the Paris Olympics   ,"#الألعاب_المتوسطية_2022: الدولة سترافق كل الرياضيين المتوجين في تحضيراتهم لأولمبياد باريس

https://t.co/gO5IBGksAA https://t.co/d0YDV70A8x",2022-07-26 12:42:01+00:00,APS_Algerie,12,1,,['الألعاب_المتوسطية_2022'],Neutral
6345,Mediterranean Games_2022: The state will accompany all crowned athletes in their preparations for the Paris Olympics   ,"#الألعاب_المتوسطية_2022: الدولة سترافق كل الرياضيين المتوجين في تحضيراتهم لأولمبياد باريس

https://t.co/gO5IBGC3s8 https://t.co/wJGByXED6i",2022-07-26 12:20:00+00:00,APS_Algerie,15,1,,['الألعاب_المتوسطية_2022'],Neutral
6346,Pharmaceutical Industry: From meeting national needs to entering foreign markets   ,"#صناعة_صيدلانية: من تلبية الاحتياجات الوطنية إلى ولوج الأسواق الخارجية

https://t.co/150Am1OIg7 https://t.co/pLQYQDJPQG",2022-07-26 12:07:40+00:00,APS_Algerie,17,2,,['صناعة_صيدلانية'],Neutral
6347,Labatsha stresses the importance of the contribution of all actors in promoting social dialogue   ,"#لباطشة يؤكد على أهمية مساهمة جميع الفاعلين في الارتقاء بالحوار الاجتماعي

https://t.co/8cupDoFM78 https://t.co/HXkm744C0C",2022-07-26 11:50:00+00:00,APS_Algerie,13,2,,['لباطشة'],Positive
6348,Entrepreneurship: find a legal procedure to deal with the issue of material pledge   ,"#Entrepreneuriat: trouver une procédure légale pour traiter la question du gage de matériel

https://t.co/1r6ExfyEWK https://t.co/Sq6aOFNJUk",2022-07-26 11:37:42+00:00,APS_Algerie,8,1,,['Entrepreneuriat'],Neutral
6349,Labatcha calls for the promotion of social dialogue   ,"#Labatcha appelle à la promotion du dialogue social

https://t.co/avBewwLKQj https://t.co/NeM9tskLrM",2022-07-26 11:23:58+00:00,APS_Algerie,15,1,,['Labatcha'],Neutral
6350,LSP: revision of laws for coercive measures against defaulting promoters   ,"#LSP: révision des lois pour des mesures coercitives contre les promoteurs défaillants

https://t.co/pKhDUes9fc https://t.co/y5VsdckgGa",2022-07-26 10:15:36+00:00,APS_Algerie,10,1,,['LSP'],Neutral
6351,The central pharmacy of hospitals stresses the importance of organizing and administering medicine in a rational manner    ,"#الصيدلية_المركزية للمستشفيات تؤكد على أهمية تنظيم وتسيير الدواء بطريقة عقلانية
🔗https://t.co/PDH30ArePI https://t.co/vPLszQI4rr",2022-07-25 20:29:58+00:00,APS_Algerie,11,1,,['الصيدلية_المركزية'],Neutral
6352,PCH stresses the importance of streamlining medication management   ,"La #PCH souligne l'importance de la rationalisation de la gestion des médicaments 
🔗https://t.co/w4a2Zm8xdV https://t.co/ZqfpDYOcIE",2022-07-25 20:16:40+00:00,APS_Algerie,12,1,,['PCH'],Neutral
6353,"Sixteenth_of_independence: 1962, restarting the education system   ","#Soixantenaire_de_lindépendance: 1962, remettre en route le système éducatif 
🔗https://t.co/XZG9r6dxe0 https://t.co/h70frruYdp",2022-07-25 20:13:45+00:00,APS_Algerie,19,1,,['Soixantenaire_de_lindépendance'],Neutral
6354,Distribution of 680 thousand housing_units between 2020 and the first semester of 2022    ,"توزيع 680 الف #وحدة_سكنية ما بين 2020 و السداسي الاول لـ 2022
🔗https://t.co/MUY6231RBc https://t.co/nFmifCvJFB",2022-07-25 19:50:00+00:00,APS_Algerie,26,6,,['وحدة_سكنية'],Neutral
